"","user_id","event","tickets","event_id","attendance"
"721","695727","Maroon 5",2,"1677",17
"722","707858","Maroon 5",2,"1677",3
"723","753185","Maroon 5",3,"1677",6
"724","726771","Maroon 5",6,"1677",11
"725","340163","Maroon 5",3,"1677",6
"726","57561","Brian Wilson",2,"367",13
"727","532858","Brian Wilson",2,"367",5
"728","527242","Brian Wilson",2,"367",3
"729","69830","Brian Wilson",6,"367",11
"730","669396","Brian Wilson",2,"367",10
"731","312417","Brian Wilson",2,"367",12
"732","2907","Brian Wilson",8,"367",19
"733","158635","Brian Wilson",3,"367",9
"734","741404","Brian Wilson",1,"367",4
"735","371147","Brian Wilson",2,"367",6
"736","624861","Brian Wilson",1,"367",11
"737","622496","Maroon 5",6,"1677",4
"738","217537","Maroon 5",2,"1677",6
"739","763528","Maroon 5",2,"1677",20
"740","532167","Maroon 5",2,"1677",11
"741","424703","Maroon 5",2,"1677",5
"742","568120","Maroon 5",2,"1677",16
"743","129759","Maroon 5",2,"1677",13
"744","313934","Maroon 5",2,"1677",8
"745","745415","Maroon 5",4,"1677",12
"746","30428","Maroon 5",4,"1677",19
"747","332430","Maroon 5",2,"1677",15
"748","616435","Maroon 5",2,"1677",13
"749","306486","Maroon 5",4,"1677",15
"750","669036","Maroon 5",6,"1677",19
"751","766856","Maroon 5",4,"1677",8
"752","582813","Maroon 5",13,"1677",43
"753","653226","Maroon 5",2,"1677",43
"754","71315","Maroon 5",3,"1677",3
"755","229850","Maroon 5",11,"1677",20
"756","240049","Maroon 5",27,"1677",4
"757","226630","Maroon 5",6,"1677",9
"758","678203","Maroon 5",4,"1677",24
"759","96923","Maroon 5",2,"1677",7
"760","400840","Maroon 5",4,"1677",3
"761","144366","Maroon 5",4,"1677",7
"762","733961","Maroon 5",2,"1677",3
"763","203617","Maroon 5",2,"1677",5
"764","550609","Maroon 5",10,"1677",10
"765","398626","Brian Wilson",4,"367",4
"766","73332","Brian Wilson",4,"367",11
"767","666605","Brian Wilson",2,"367",10
"768","241942","Brian Wilson",2,"367",9
"769","343011","Brian Wilson",2,"367",3
"770","18366","Brian Wilson",2,"367",10
"771","537022","Brian Wilson",4,"367",5
"772","241081","Brian Wilson",4,"367",9
"773","93896","Brian Wilson",4,"367",3
"774","164338","Brian Wilson",3,"367",4
"775","628043","Brian Wilson",4,"367",4
"776","620830","Brian Wilson",2,"367",8
"777","636220","Brian Wilson",4,"367",12
"778","169422","Brian Wilson",2,"367",11
"779","277637","Brian Wilson",4,"367",5
"780","470529","Brian Wilson",4,"367",7
"781","635778","Brian Wilson",4,"367",6
"782","169797","Brian Wilson",4,"367",9
"783","28296","Brian Wilson",2,"367",6
"784","729054","Brian Wilson",2,"367",8
"785","564521","Brian Wilson",4,"367",4
"786","474826","Brian Wilson",4,"367",10
"787","288323","Brian Wilson",3,"367",4
"788","61764","Brian Wilson",2,"367",4
"789","485405","Brian Wilson",2,"367",3
"790","527883","Brian Wilson",2,"367",21
"791","259648","Brian Wilson",1,"367",4
"792","12194","Brian Wilson",4,"367",4
"793","318328","Maroon 5",6,"1677",8
"794","543026","Maroon 5",8,"1677",11
"795","187683","Maroon 5",4,"1677",11
"796","613871","Maroon 5",1,"1677",3
"797","500736","Maroon 5",2,"1677",3
"798","396252","Maroon 5",6,"1677",13
"799","324115","Maroon 5",2,"1677",5
"800","561695","Maroon 5",20,"1677",8
"801","262236","Maroon 5",4,"1677",3
"802","691691","Maroon 5",4,"1677",17
"803","115989","Maroon 5",4,"1677",9
"804","367973","Maroon 5",2,"1677",3
"805","478371","Maroon 5",4,"1677",12
"806","284681","Maroon 5",5,"1677",34
"807","31585","Maroon 5",8,"1677",5
"808","145983","Maroon 5",5,"1677",5
"809","442890","Maroon 5",2,"1677",8
"810","493397","Maroon 5",7,"1677",5
"811","705364","Maroon 5",2,"1677",11
"812","421583","Maroon 5",1,"1677",5
"813","118547","Maroon 5",2,"1677",9
"814","748891","Maroon 5",2,"1677",12
"815","158653","Maroon 5",4,"1677",9
"816","400990","Maroon 5",4,"1677",3
"817","385323","Maroon 5",2,"1677",10
"818","666341","Maroon 5",2,"1677",8
"819","414623","Maroon 5",2,"1677",3
"820","56381","Maroon 5",6,"1677",4
"821","409744","Maroon 5",4,"1677",92
"822","693282","Dixie Chicks",187,"731",6
"823","150311","Dixie Chicks",4,"731",111
"824","570505","Dixie Chicks",6,"731",9
"825","487850","Dixie Chicks",2,"731",6
"826","575869","Dixie Chicks",4,"731",7
"827","293599","Dixie Chicks",4,"731",5
"828","534469","Dixie Chicks",2,"731",6
"829","640087","Dixie Chicks",4,"731",6
"830","309614","Dixie Chicks",2,"731",5
"831","127007","Dixie Chicks",4,"731",3
"832","594561","Dixie Chicks",16,"731",4
"833","151485","Dixie Chicks",12,"731",92
"834","672454","Dixie Chicks",2,"731",4
"835","6540","Dixie Chicks",5,"731",8
"836","232158","Dixie Chicks",1,"731",3
"837","523857","Dixie Chicks",1,"731",9
"838","6307","Dixie Chicks",1,"731",5
"839","291474","Dixie Chicks",1,"731",5
"840","353105","Dixie Chicks",9,"731",29
"841","535713","Dixie Chicks",3,"731",5
"842","748854","Dixie Chicks",2,"731",5
"843","396587","Dixie Chicks",4,"731",9
"844","149941","Dixie Chicks",1,"731",7
"845","686853","Dixie Chicks",2,"731",5
"846","448189","Maroon 5",2,"1677",7
"847","455570","Maroon 5",6,"1677",32
"848","433448","Maroon 5",4,"1677",5
"849","181850","Maroon 5",2,"1677",45
"850","597641","Maroon 5",1,"1677",19
"851","449563","Lionel Richie",12,"1562",4
"852","399278","Maroon 5",10,"1677",60
"853","704020","Maroon 5",2,"1677",28
"854","399622","Maroon 5",4,"1677",12
"855","528163","Maroon 5",14,"1677",36
"856","49537","Maroon 5",4,"1677",9
"857","150902","Maroon 5",2,"1677",6
"858","288918","Maroon 5",2,"1677",17
"859","410922","Maroon 5",4,"1677",20
"860","330985","Maroon 5",2,"1677",64
"861","744454","Maroon 5",6,"1677",12
"862","761138","Maroon 5",2,"1677",5
"863","723356","Maroon 5",8,"1677",12
"864","525804","Maroon 5",2,"1677",5
"865","86315","Maroon 5",2,"1677",4
"866","42394","Maroon 5",2,"1677",13
"867","544397","Maroon 5",4,"1677",20
"868","95206","Heart",16,"1098",24
"869","455961","Def Leppard",2,"690",4
"870","558386","Def Leppard",4,"690",12
"871","236799","Def Leppard",7,"690",24
"872","759817","Def Leppard",4,"690",10
"873","209808","Def Leppard",12,"690",17
"874","289139","Heart",4,"1098",6
"875","476613","Def Leppard",2,"690",6
"876","128410","Def Leppard",2,"690",4
"877","113051","Def Leppard",2,"690",13
"878","235632","Def Leppard",2,"690",15
"879","148590","Heart",6,"1098",7
"880","701943","Def Leppard",2,"690",4
"881","456531","Abba the Concert",2,"41",5
"882","234785","The Price Is Right Live - Stage Show",2,"2747",4
"883","740061","Adele",2,"55",6
"884","372834","Adele",2,"55",5
"885","400747","Adele",4,"55",3
"886","190740","Adele",8,"55",3
"887","309908","Adele",4,"55",4
"888","565943","Adele",2,"55",3
"889","602290","Il Divo",4,"1192",6
"890","239031","Il Divo",4,"1192",5
"891","514929","Adele",4,"55",3
"892","259289","Adele",4,"55",8
"893","146150","Adele",1,"55",20
"894","645069","Heart",1,"1098",8
"895","54677","Adele",2,"55",3
"896","708926","Adele",2,"55",6
"897","631993","Adele",2,"55",9
"898","233805","Adele",4,"55",4
"899","49242","Adele",1,"55",11
"900","626546","Adele",2,"55",7
"901","230265","Adele",2,"55",3
"902","246404","Adele",2,"55",10
"903","712589","Heart",12,"1098",4
"904","413816","Il Divo",2,"1192",5
"905","33618","Il Divo",1,"1192",3
"906","71705","Def Leppard",12,"690",10
"907","121468","Def Leppard",2,"690",3
"908","38338","Def Leppard",4,"690",17
"909","476827","Il Divo",2,"1192",20
"910","613489","Il Divo",8,"1192",28
"911","693513","Il Divo",4,"1192",25
"912","268063","Il Divo",2,"1192",10
"913","316167","Def Leppard",4,"690",8
"914","612616","Def Leppard",9,"690",37
"915","184398","Il Divo",6,"1192",9
"916","419999","Def Leppard",4,"690",18
"917","24757","Def Leppard",11,"690",64
"918","321687","Def Leppard",17,"690",5
"919","531983","Il Divo",8,"1192",6
"920","765821","Def Leppard",2,"690",21
"921","38511","Def Leppard",3,"690",5
"922","420258","Def Leppard",2,"690",11
"923","550862","Def Leppard",2,"690",3
"924","413937","Def Leppard",2,"690",15
"925","445025","Maroon 5",2,"1677",3
"926","595338","Maroon 5",2,"1677",3
"927","73332","Maroon 5",10,"1677",5
"928","219367","Maroon 5",6,"1677",13
"929","675963","Maroon 5",8,"1677",21
"930","168871","Adele",2,"55",5
"931","360661","Maroon 5",3,"1677",12
"932","316976","Maroon 5",2,"1677",16
"933","509430","Maroon 5",11,"1677",10
"934","759630","Maroon 5",3,"1677",27
"935","236150","Maroon 5",2,"1677",8
"936","449769","Maroon 5",3,"1677",3
"937","126381","Maroon 5",2,"1677",7
"938","344822","Adele",4,"55",4
"939","566462","Adele",4,"55",11
"940","356856","Maroon 5",5,"1677",30
"941","28157","Maroon 5",2,"1677",21
"942","249961","Maroon 5",2,"1677",7
"943","14171","Maroon 5",2,"1677",5
"944","729483","Maroon 5",2,"1677",3
"945","278834","Adele",2,"55",3
"946","312773","Maroon 5",2,"1677",3
"947","616618","Maroon 5",3,"1677",3
"948","586389","Def Leppard",30,"690",39
"949","693803","Def Leppard",2,"690",22
"950","442951","Maroon 5",1,"1677",8
"951","112449","Adele",4,"55",3
"952","620181","Maroon 5",2,"1677",3
"953","425754","Maroon 5",3,"1677",3
"954","446376","Maroon 5",4,"1677",22
"955","743784","Maroon 5",2,"1677",31
"956","417917","Maroon 5",4,"1677",9
"957","413023","Maroon 5",2,"1677",15
"958","65605","Maroon 5",6,"1677",8
"959","724676","Def Leppard",4,"690",4
"960","751436","Maroon 5",2,"1677",5
"961","142235","Maroon 5",19,"1677",3
"962","587515","Maroon 5",6,"1677",6
"963","172809","Adele",3,"55",14
"964","542747","Maroon 5",4,"1677",19
"965","673754","Maroon 5",4,"1677",3
"966","392101","Adele",2,"55",3
"967","446594","Maroon 5",4,"1677",5
"968","693110","Maroon 5",3,"1677",4
"969","555808","Maroon 5",4,"1677",8
"970","467114","Maroon 5",7,"1677",4
"971","751531","Maroon 5",8,"1677",6
"972","325909","Maroon 5",4,"1677",15
"973","480235","Adele",2,"55",7
"974","709323","Maroon 5",2,"1677",5
"975","170622","Adele",4,"55",7
"976","541636","Maroon 5",6,"1677",21
"977","243091","Maroon 5",8,"1677",4
"978","628868","Maroon 5",4,"1677",19
"979","118748","Maroon 5",6,"1677",23
"980","643171","Maroon 5",3,"1677",3
"981","292396","Maroon 5",2,"1677",5
"982","725539","Maroon 5",2,"1677",10
"983","109577","Maroon 5",2,"1677",5
"984","60191","Maroon 5",2,"1677",3
"985","434654","Maroon 5",2,"1677",10
"986","632102","Maroon 5",4,"1677",10
"987","419780","Maná",2,"1653",3
"988","237676","Maná",16,"1653",3
"989","625953","Maná",16,"1653",10
"990","493946","Route 91 Harvest Festival",2,"2221",3
"991","99588","Maná",2,"1653",11
"992","744143","Maná",2,"1653",3
"993","528277","Maná",18,"1653",11
"994","221946","Maná",4,"1653",61
"995","695335","Maná",6,"1653",15
"996","533566","Maná",2,"1653",4
"997","25304","Maná",2,"1653",18
"998","725705","Maná",2,"1653",82
"999","358770","Maná",2,"1653",8
"1000","136572","Maná",13,"1653",3
"1001","236423","Maná",4,"1653",8
"1002","723233","Maná",8,"1653",15
"1003","221378","Maná",4,"1653",10
"1004","338992","Maná",2,"1653",7
"1005","300817","Lionel Richie",3,"1562",4
"1006","185171","Maná",2,"1653",4
"1007","209645","Maná",4,"1653",3
"1008","527984","Maná",2,"1653",3
"1009","310680","Leon Bridges",8,"1536",8
"1010","58256","Leon Bridges",4,"1536",3
"1011","250844","Leon Bridges",4,"1536",3
"1012","73289","Leon Bridges",2,"1536",8
"1013","249798","Leon Bridges",6,"1536",6
"1014","256294","Maroon 5",2,"1677",4
"1015","355661","Maroon 5",4,"1677",13
"1016","7677","Lionel Richie",2,"1562",13
"1017","525711","Maroon 5",10,"1677",14
"1018","716837","Il Divo",6,"1192",23
"1019","139743","Maroon 5",2,"1677",3
"1020","296962","Maroon 5",2,"1677",22
"1021","26486","Maroon 5",2,"1677",17
"1022","291921","Maroon 5",2,"1677",3
"1023","624286","Maroon 5",4,"1677",5
"1024","46168","Maroon 5",3,"1677",19
"1025","610219","Maroon 5",10,"1677",26
"1026","271963","Maroon 5",4,"1677",6
"1027","602156","Maroon 5",3,"1677",23
"1028","750898","Lionel Richie",4,"1562",15
"1029","134495","Lionel Richie",8,"1562",15
"1030","453401","Maroon 5",3,"1677",3
"1031","613364","Maroon 5",1,"1677",3
"1032","331827","Maroon 5",4,"1677",5
"1033","692594","Maroon 5",2,"1677",3
"1034","689746","Maroon 5",4,"1677",14
"1035","373745","Maroon 5",2,"1677",17
"1036","255940","Maroon 5",5,"1677",4
"1037","225588","Maroon 5",2,"1677",4
"1038","287218","Maroon 5",6,"1677",3
"1039","297412","Leon Bridges",2,"1536",3
"1040","152528","Def Leppard",4,"690",6
"1041","481688","Leon Bridges",4,"1536",8
"1042","734125","Leon Bridges",2,"1536",3
"1043","459330","Def Leppard",6,"690",11
"1044","222627","Leon Bridges",2,"1536",12
"1045","543950","Def Leppard",3,"690",13
"1046","688020","Leon Bridges",2,"1536",10
"1047","555222","Leon Bridges",4,"1536",4
"1048","165536","Def Leppard",4,"690",4
"1049","313273","Def Leppard",4,"690",3
"1050","513098","Leon Bridges",4,"1536",28
"1051","177997","Leon Bridges",4,"1536",25
"1052","124137","Def Leppard",4,"690",11
"1053","219143","Def Leppard",8,"690",9
"1054","756678","Leon Bridges",2,"1536",13
"1055","667085","Leon Bridges",2,"1536",6
"1056","636171","Leon Bridges",3,"1536",5
"1057","474249","Maná",8,"1653",6
"1058","681508","Maná",4,"1653",3
"1059","97275","Leon Bridges",2,"1536",3
"1060","201250","Leon Bridges",4,"1536",13
"1061","671020","Leon Bridges",9,"1536",46
"1062","62387","Leon Bridges",3,"1536",15
"1063","545991","Leon Bridges",6,"1536",48
"1064","238200","Leon Bridges",2,"1536",12
"1065","196176","Brian Wilson",4,"367",7
"1066","759746","Leon Bridges",4,"1536",30
"1067","238060","The Band Perry",4,"2583",26
"1068","474723","Brian Wilson",2,"367",5
"1069","82537","Brian Wilson",2,"367",18
"1070","293210","Leon Bridges",3,"1536",3
"1071","566599","Brian Wilson",6,"367",81
"1072","23433","Maná",2,"1653",3
"1073","491010","Brian Wilson",6,"367",5
"1074","352559","Leon Bridges",4,"1536",17
"1075","587644","Maná",8,"1653",64
"1076","43681","Brian Wilson",2,"367",46
"1077","232719","Maná",8,"1653",7
"1078","419031","Leon Bridges",4,"1536",16
"1079","530156","Brian Wilson",1,"367",9
"1080","32797","Leon Bridges",2,"1536",13
"1081","132918","The Band Perry",4,"2583",3
"1082","486003","Brian Wilson",2,"367",3
"1083","77721","Maroon 5",2,"1677",3
"1084","308943","Maroon 5",4,"1677",11
"1085","639720","Il Divo",4,"1192",3
"1086","244352","Maroon 5",2,"1677",25
"1087","355769","Maroon 5",2,"1677",4
"1088","68209","Maroon 5",4,"1677",12
"1089","587084","Maroon 5",7,"1677",14
"1090","629545","Maroon 5",2,"1677",5
"1091","97803","Maroon 5",2,"1677",5
"1092","11747","Il Divo",2,"1192",12
"1093","624306","Maroon 5",4,"1677",4
"1094","149437","Maroon 5",8,"1677",7
"1095","247691","Maroon 5",2,"1677",4
"1096","546398","Maroon 5",8,"1677",11
"1097","444885","Maroon 5",4,"1677",4
"1098","108657","Maroon 5",2,"1677",3
"1099","349117","Maroon 5",4,"1677",12
"1100","108759","Il Divo",1,"1192",26
"1101","79626","Maroon 5",3,"1677",12
"1102","104808","Maroon 5",7,"1677",6
"1103","307263","Maná",22,"1653",6
"1104","732481","Maná",2,"1653",8
"1105","208036","Maná",10,"1653",4
"1106","460064","Oh Wonder",4,"1928",5
"1107","721462","Maná",4,"1653",4
"1108","431158","Maná",16,"1653",48
"1109","615375","Maná",2,"1653",41
"1110","234207","Maná",2,"1653",5
"1111","408556","Oh Wonder",2,"1928",5
"1112","466202","Maná",2,"1653",19
"1113","292831","Maná",4,"1653",9
"1114","584287","Def Leppard",4,"690",7
"1115","734614","Oh Wonder",2,"1928",4
"1116","499440","Maná",6,"1653",10
"1117","104018","Def Leppard",6,"690",21
"1118","140341","Maná",8,"1653",3
"1119","364123","Maná",2,"1653",8
"1120","496877","Def Leppard",4,"690",20
"1121","415030","Def Leppard",4,"690",12
"1122","293568","Maná",2,"1653",9
"1123","360101","Def Leppard",4,"690",4
"1124","377377","Oh Wonder",2,"1928",14
"1125","334016","Def Leppard",24,"690",92
"1126","637606","Lionel Richie",3,"1562",3
"1127","101715","Maná",2,"1653",4
"1128","587256","Def Leppard",6,"690",14
"1129","618390","Maná",2,"1653",16
"1130","262427","Maná",20,"1653",40
"1131","86128","Maná",6,"1653",9
"1132","390449","Def Leppard",3,"690",10
"1133","289137","Def Leppard",4,"690",3
"1134","506455","Brian Wilson",2,"367",4
"1135","694110","Brian Wilson",4,"367",28
"1136","77084","Brian Wilson",4,"367",10
"1137","709602","Brian Wilson",8,"367",12
"1138","125103","Leon Bridges",2,"1536",11
"1139","734794","Leon Bridges",4,"1536",3
"1140","174028","Maná",2,"1653",3
"1141","732886","Maná",2,"1653",3
"1142","393547","Maná",8,"1653",3
"1143","508214","Maná",8,"1653",4
"1144","474400","Maná",2,"1653",3
"1145","530351","Maná",4,"1653",11
"1146","126882","Maná",18,"1653",31
"1147","671638","Maná",2,"1653",6
"1148","269214","Maná",2,"1653",9
"1149","673933","Maná",2,"1653",5
"1150","661630","Maná",3,"1653",5
"1151","57288","Lionel Richie",14,"1562",81
"1152","605606","Maná",4,"1653",9
"1153","502254","Def Leppard",3,"690",3
"1154","456266","Def Leppard",11,"690",81
"1155","572266","Maná",2,"1653",7
"1156","505829","Maná",2,"1653",12
"1157","169498","Def Leppard",2,"690",3
"1158","247681","Def Leppard",2,"690",3
"1159","654555","Maná",8,"1653",6
"1160","399246","Maná",8,"1653",5
"1161","649486","Def Leppard",10,"690",19
"1162","182734","Maná",4,"1653",5
"1163","184688","Maná",12,"1653",12
"1164","130373","Lionel Richie",4,"1562",12
"1165","648781","Maná",2,"1653",3
"1166","180281","Def Leppard",4,"690",3
"1167","633755","Def Leppard",7,"690",28
"1168","159899","Maná",1,"1653",3
"1169","458884","Maná",2,"1653",4
"1170","433772","Maná",2,"1653",6
"1171","575358","Maná",5,"1653",13
"1172","437384","Maná",2,"1653",4
"1173","345213","Maná",5,"1653",3
"1174","303556","Weird Al Yankovic",2,"3026",3
"1175","188775","Maná",2,"1653",3
"1176","377762","Ray LaMontagne",8,"2130",4
"1177","1082","Maná",2,"1653",5
"1178","679518","Weird Al Yankovic",4,"3026",8
"1179","287611","Weird Al Yankovic",2,"3026",8
"1180","97328","Maná",2,"1653",3
"1181","98560","Maná",2,"1653",9
"1182","158282","Maná",2,"1653",5
